160,9,4,0,0,2,0,3,733880,4,0,1,744827,29,8,40,75,66,4,6
161,9,4,0,0,2,0,3,734059,4,0,1,735886,29,8,40,75,66,4,6
162,9,4,0,0,2,0,3,734059,4,0,1,737711,29,8,40,75,66,4,6
163,9,4,0,0,2,0,3,734180,4,0,1,735992,29,8,40,75,66,4,6
164,9,4,0,0,2,1,3,734549,4,0,1,745314,29,8,40,75,66,4,6
165,9,4,0,0,2,1,3,734549,4,0,1,746226,29,8,40,75,66,4,6
166,9,4,0,0,2,0,3,734360,4,0,1,736175,29,8,40,75,66,4,6
167,9,4,0,0,2,1,3,734360,4,0,1,738000,29,8,40,75,66,4,6
168,9,4,0,0,2,0,3,734711,4,0,1,736536,29,8,40,75,66,4,6
169,9,4,0,0,2,0,3,734814,4,0,1,736640,29,8,40,75,66,4,6
170,9,4,0,0,2,1,3,734814,4,0,1,738465,29,8,40,75,66,4,6
171,9,4,0,0,2,1,3,734906,4,0,1,745861,29,8,40,75,66,4,6
172,9,4,0,0,2,1,3,735234,4,0,1,737116,29,8,40,75,66,4,6
173,9,4,0,0,2,1,3,735234,4,0,1,737846,29,8,40,75,66,4,6
174,9,4,0,0,2,1,3,735234,4,0,1,738895,29,8,40,75,66,4,6
175,9,4,0,0,2,1,3,735234,4,0,1,742545,29,8,40,75,66,4,6
176,9,4,0,0,2,1,3,735234,4,0,1,746560,29,8,40,75,66,4,6
177,9,18,0,0,2,0,3,730276,4,0,1,741010,29,8,42,76,66,4,6
178,16,10,0,0,2,0,3,730687,2,0,1,737984,26,8,43,77,69,4,6
179,13,2,0,0,6,1,3,734677,6,0,1,736905,17,1,24,78,70,4,0
180,12,12,0,0,2,1,3,734677,2,0,1,737270,17,1,24,78,70,4,0
181,12,18,0,0,2,1,3,734369,4,0,1,737284,1,0,44,79,71,4,0
182,12,12,0,0,7,1,3,735166,10,0,1,737725,31,4,45,80,72,4,0
183,11,12,0,0,2,1,3,735251,2,0,1,736752,32,4,46,81,73,4,0
185,1,9,0,0,6,1,3,733576,6,0,1,735765,33,5,47,82,74,3,13
187,7,19,0,0,2,0,3,732250,4,0,1,735900,9,6,48,84,76,15,0
188,7,19,0,0,2,0,3,734165,4,0,1,735990,9,6,48,84,76,15,0
189,7,19,0,0,2,0,3,734475,4,0,1,736300,9,6,48,84,76,15,0
191,7,19,0,0,8,0,3,735284,9,0,1,737109,9,6,48,84,76,15,0
193,6,6,0,0,2,0,3,734615,2,0,1,736440,0,0,0,86,78,8,3
194,6,6,0,0,2,0,3,734817,2,0,1,735912,0,0,0,86,78,8,3
195,6,6,0,0,2,0,3,734817,2,0,1,738467,0,0,0,86,78,8,3
196,6,6,0,0,2,0,3,734998,2,0,1,736823,0,0,0,86,78,8,3
197,6,6,0,0,2,0,3,735017,2,0,1,736112,0,0,0,86,78,8,3
198,6,6,0,0,2,0,3,735185,2,0,1,737010,0,0,0,86,78,8,3
199,6,6,0,0,2,0,3,735346,2,0,1,736441,0,0,0,86,78,8,3
200,5,6,0,0,2,0,3,732503,4,0,1,743474,34,1,50,87,79,4,2
201,5,6,0,0,2,0,3,732982,4,0,1,736661,34,1,50,87,79,4,2
202,5,6,0,0,2,0,3,732982,4,0,1,743961,34,1,50,87,79,4,2
203,5,6,0,0,2,0,3,733432,4,0,1,737082,34,1,50,87,79,4,2
204,5,6,0,0,2,0,3,733432,4,0,1,744382,34,1,50,87,79,4,2
205,5,6,0,0,2,0,3,735179,4,0,1,737009,34,1,50,87,79,4,2
206,5,6,0,0,2,0,3,735179,4,0,1,737739,34,1,50,87,79,4,2
207,5,6,0,0,2,1,3,735179,4,0,1,738834,34,1,50,87,79,4,2
208,6,4,0,0,2,0,3,734597,4,0,1,736150,34,1,50,88,80,4,2
209,6,4,0,0,2,0,3,734597,4,0,1,736515,34,1,50,88,80,4,2
210,6,4,0,0,2,0,3,734597,4,0,1,737975,34,1,50,88,80,4,2
211,6,4,0,0,2,0,3,734597,4,0,1,745275,34,1,50,88,80,4,2
212,6,4,0,0,2,0,3,735244,4,0,1,736339,34,1,50,88,80,4,2
213,6,4,0,0,2,1,3,735244,4,0,1,737975,34,1,50,88,80,4,2
214,6,4,0,0,2,1,3,735244,4,0,1,738894,34,1,50,88,80,4,2
215,6,4,0,0,2,1,3,735244,4,0,1,742544,34,1,50,88,80,4,2
216,6,4,0,0,2,1,3,735244,4,0,1,746194,34,1,50,88,80,4,2
217,6,4,0,0,2,1,3,735244,4,0,1,737069,34,1,50,88,80,4,2
218,14,16,0,0,2,0,3,733586,2,0,1,736145,14,5,20,89,81,16,0
219,14,16,0,0,2,0,3,734727,2,0,1,736967,14,5,20,89,81,16,0
220,14,16,0,0,2,0,3,735018,2,0,1,736844,14,5,20,90,81,16,0
221,2,11,0,0,2,0,3,735066,2,0,1,736889,20,7,27,91,82,16,0
222,0,7,0,0,0,0,3,729569,0,0,1,740519,0,0,0,92,78,8,3
225,12,18,0,0,2,1,3,733865,2,0,1,736783,35,4,51,94,83,4,12
226,11,14,0,0,2,1,3,734041,2,0,1,736510,23,1,31,95,84,4,0
227,11,14,0,0,2,1,3,734885,2,0,1,737374,23,1,31,96,84,4,0
228,11,14,0,0,2,1,3,735007,2,0,1,737847,23,1,31,96,84,4,0
229,11,14,0,0,2,1,3,735152,2,0,5,738076,23,1,31,96,84,4,0
230,11,14,0,0,2,1,3,735339,2,0,1,738076,23,1,31,96,84,4,0
232,1,15,0,0,2,1,3,734368,4,0,1,738165,28,3,37,97,85,4,4
233,1,15,0,0,2,1,3,734811,4,0,1,738469,28,3,37,97,85,4,4
234,11,14,0,0,6,1,3,733695,6,0,1,736418,5,4,52,98,86,4,9
235,11,14,0,0,4,1,3,733691,6,0,1,736602,17,1,53,99,87,4,0
236,5,10,0,0,2,0,3,729502,2,0,1,740447,1,0,54,100,88,4,3
237,5,10,0,0,2,0,3,731967,2,0,1,742910,1,0,54,101,88,4,3
238,5,10,0,0,2,0,3,732229,2,0,1,735886,1,0,54,100,88,4,3
239,5,10,0,0,2,0,3,732600,2,0,1,736279,1,0,54,100,88,4,3
240,5,10,0,0,2,0,3,733079,2,0,1,736736,1,0,54,100,88,4,3
241,5,10,0,0,2,0,3,734452,2,0,1,738102,1,0,54,100,88,4,3
242,5,10,0,0,2,0,3,734452,2,0,1,745402,1,0,54,100,88,4,3
243,5,10,0,0,2,0,3,734892,2,0,1,738530,1,0,54,100,88,4,3
244,5,10,0,0,2,0,3,735185,2,0,1,738834,1,0,54,100,88,4,3
245,16,4,0,0,1,0,3,729725,12,0,1,740676,1,0,54,102,88,4,3
246,3,16,0,0,2,1,3,734612,2,0,1,737162,36,9,55,103,89,4,0
247,0,7,0,0,2,0,3,735061,2,0,1,736006,34,1,56,104,90,17,2
248,0,7,0,0,2,0,3,735061,2,0,1,736736,34,1,56,104,90,17,2
249,0,7,0,0,2,1,3,735061,2,0,1,738561,34,1,56,104,90,17,2
250,0,7,0,0,2,1,3,735061,2,0,1,745861,34,1,56,104,90,17,2
251,0,7,0,0,2,0,3,735181,2,0,1,735900,34,1,56,104,90,17,2
252,0,7,0,0,2,0,3,735181,2,0,1,736276,34,1,56,104,90,17,2
253,0,7,0,0,2,1,3,735181,2,0,1,737006,34,1,56,104,90,17,2
254,0,7,0,0,2,1,3,735181,2,0,1,737739,34,1,56,104,90,17,2
255,0,7,0,0,2,1,3,735181,2,0,1,738834,34,1,56,104,90,17,2
256,0,7,0,0,2,1,3,735181,2,0,1,742484,34,1,56,104,90,17,2
257,0,7,0,0,2,1,3,735181,2,0,1,746134,34,1,56,104,90,17,2
258,2,9,0,0,2,1,3,734642,2,0,1,737558,36,9,57,105,91,4,8
259,2,9,0,0,2,1,3,734642,2,0,1,738288,36,9,57,105,91,4,8
260,3,9,0,0,2,1,3,734265,2,0,1,737831,6,5,7,106,92,4,0
261,1,15,0,0,2,0,3,733513,2,0,1,736919,37,5,58,107,93,4,0
262,16,4,0,0,2,0,3,733317,4,0,1,736967,36,9,59,108,94,4,6
263,16,4,0,0,2,1,3,735136,4,0,1,738792,36,9,59,108,94,4,6
264,0,15,0,0,2,0,3,733404,2,0,1,737056,35,4,60,109,95,4,0
265,0,15,0,0,2,1,3,734032,2,0,1,737680,35,4,60,109,95,4,0
266,0,15,0,0,2,1,3,734717,2,0,1,738365,35,4,60,110,95,4,0
267,16,10,0,0,2,0,3,731806,2,0,1,737284,1,0,12,111,25,4,3
269,10,2,0,0,2,1,3,735024,2,0,1,737953,14,5,20,113,97,4,0
270,10,2,0,0,2,1,3,735024,2,0,1,738683,14,5,20,113,97,4,0
271,2,9,0,0,2,0,3,734879,2,0,1,735975,10,0,61,114,96,3,7
272,2,9,0,0,2,0,3,735321,2,0,1,735975,10,0,61,114,96,3,7
273,2,9,0,0,2,0,3,734879,2,0,1,736705,10,0,61,114,96,3,7
274,2,9,0,0,2,0,3,735321,2,0,1,736705,10,0,61,114,96,3,7
275,2,9,0,0,2,0,3,734879,2,0,1,737435,10,0,61,114,96,3,7
276,2,9,0,0,2,0,3,735321,2,0,1,737435,10,0,61,114,96,3,7
277,2,9,0,0,2,0,3,735017,2,0,5,737574,10,0,61,114,96,3,7
278,2,9,0,0,2,0,3,735321,2,0,1,737574,10,0,61,114,96,3,7
279,2,9,0,0,2,0,3,735286,2,0,1,737117,10,0,61,114,96,3,7
280,2,9,0,0,2,0,3,735286,2,0,1,737847,10,0,61,114,96,3,7
281,11,13,0,0,2,1,3,733656,4,0,1,737148,38,9,62,115,98,4,8
282,11,13,0,0,2,0,3,734538,4,0,1,737892,38,9,62,115,98,4,8
283,11,13,0,0,2,0,3,735005,4,0,1,736630,38,9,62,115,98,4,8
284,11,13,0,0,2,1,3,735005,4,0,1,738577,38,9,62,115,98,4,8
285,4,18,0,0,1,1,3,728746,12,0,1,739476,10,0,63,116,99,4,0
287,16,4,0,0,2,0,3,727309,13,0,1,738257,1,0,1,118,101,4,0
288,16,4,0,0,2,0,3,728406,13,0,1,739352,1,0,1,118,101,4,0
289,16,4,0,0,2,0,3,728406,13,0,1,743002,1,0,1,118,101,4,0
290,6,4,0,0,2,1,3,733790,4,0,1,737452,23,1,64,119,102,4,3
291,6,4,0,0,2,1,3,734326,4,0,1,737984,23,1,64,119,102,4,3
292,6,4,0,0,2,0,3,731985,4,0,1,742941,23,1,64,119,102,4,3
293,6,4,0,0,2,0,3,732528,4,0,1,743489,23,1,64,119,102,4,3
294,6,4,0,0,2,0,3,733524,4,0,1,737179,23,1,64,119,102,4,3
295,6,4,0,0,2,1,3,734139,4,0,1,745100,23,1,64,119,102,4,3
296,6,4,0,0,2,1,3,734139,4,0,1,735975,23,1,64,119,102,4,3
297,6,4,0,0,2,1,3,734326,4,0,1,736159,23,1,64,119,102,4,3
298,6,4,0,0,2,1,3,734326,4,0,1,745284,23,1,64,119,102,4,3
299,6,4,0,0,2,1,3,734811,4,0,1,736644,23,1,64,119,102,4,3
300,6,4,0,0,2,1,3,734811,4,0,1,745769,23,1,64,119,102,4,3
301,6,4,0,0,2,1,3,735059,4,0,1,738714,23,1,64,119,102,4,3
302,9,10,0,0,2,0,3,734787,4,0,1,738441,10,0,65,120,103,4,1
303,9,10,0,0,2,0,3,735154,4,0,1,738973,10,0,65,120,103,4,1
304,11,13,0,0,2,1,3,734731,2,0,1,737421,5,4,52,121,104,4,0
305,18,20,0,0,2,1,3,733885,2,0,1,736554,39,8,66,122,105,4,15
306,11,12,0,0,2,1,3,734556,2,0,1,736340,27,4,67,123,106,4,0
310,18,20,0,0,7,1,3,734726,2,0,1,736432,41,8,69,126,105,4,15
312,9,15,0,0,2,0,3,732492,4,0,1,736145,42,5,70,127,109,4,6
313,9,15,0,0,2,0,3,733486,4,0,1,737131,42,5,70,127,109,4,6
314,9,15,0,0,2,1,3,734271,4,0,1,737939,42,5,70,127,109,4,6
315,9,15,0,0,2,1,3,734552,4,0,1,738226,42,5,70,127,109,4,6
316,16,6,0,0,0,0,3,733116,0,0,1,736766,0,0,71,128,110,4,0
319,13,14,0,0,6,1,3,733678,6,0,1,736236,14,5,72,131,113,17,0
320,13,14,0,0,3,1,3,735244,3,0,1,738165,17,1,73,132,114,4,0
321,1,7,0,0,2,0,3,729389,2,0,1,740341,2,1,74,133,115,4,0
322,1,15,0,0,6,0,3,730263,14,0,7,736937,10,0,75,134,115,4,0
323,1,15,0,0,6,0,3,730263,14,0,7,738762,10,0,75,134,115,4,0
324,3,16,0,0,3,1,3,734649,3,0,1,737026,43,4,76,135,116,1,13
325,3,2,0,0,6,1,3,734649,6,0,1,736844,43,4,76,135,116,1,13
326,13,14,0,0,2,0,3,734850,2,0,1,737405,43,4,76,135,116,1,7
327,1,15,0,0,2,0,3,728571,4,0,1,735872,8,2,77,136,117,1,4
328,1,15,0,0,2,0,3,731969,4,0,1,742918,8,2,77,136,117,1,4
329,1,15,0,0,2,0,3,732809,4,0,1,736585,8,2,77,136,117,1,4
330,1,15,0,0,2,1,3,733639,4,0,1,744615,8,2,77,136,117,1,4
331,1,15,0,0,2,1,3,734289,4,0,1,737939,8,2,77,136,117,1,4
332,1,15,0,0,2,1,3,734531,4,0,1,738182,8,2,77,136,117,1,4
333,1,15,0,0,2,1,3,734531,4,0,1,745482,8,2,77,136,117,1,4
334,1,15,0,0,2,1,3,735067,4,0,1,746075,8,2,77,136,117,1,4
335,1,15,0,0,2,1,3,735171,4,0,1,738834,8,2,77,136,117,1,4
336,1,15,0,0,2,1,3,735171,4,0,1,742484,8,2,77,136,117,1,4
337,6,10,0,0,6,0,3,734509,14,0,1,738895,43,4,76,137,116,1,13
338,0,1,0,0,3,0,3,734509,14,0,1,737435,43,4,76,138,116,1,13
339,10,2,0,0,9,0,3,734509,14,0,1,736340,43,4,76,139,116,1,13
352,12,13,0,0,2,1,3,735228,4,0,1,738165,12,5,78,144,119,4,0
353,6,6,0,0,2,0,3,726465,4,0,1,737405,8,2,9,145,120,4,0
354,6,6,0,0,2,0,3,733153,4,0,1,736803,8,2,9,145,120,4,0
355,6,6,0,0,2,0,3,733957,4,0,1,737607,8,2,9,145,120,4,0
356,6,6,0,0,2,0,3,734271,4,0,1,736128,8,2,9,145,120,4,0
357,6,6,0,0,2,0,3,734415,4,0,1,738064,8,2,9,145,120,4,0
358,6,6,0,0,2,1,3,734957,4,0,1,738607,8,2,9,145,120,4,0
359,4,6,0,0,2,0,3,728347,4,0,1,739291,8,2,9,145,120,4,0
363,1,15,0,0,2,1,3,734345,4,0,1,737984,8,2,9,148,123,4,4
364,1,15,0,0,2,1,3,734425,4,0,1,736251,8,2,9,148,123,4,4
365,1,15,0,0,2,1,3,734425,4,0,1,736981,8,2,9,148,123,4,4
366,1,15,0,0,2,1,3,734913,4,0,1,738591,8,2,9,148,123,4,4
367,1,15,0,0,2,1,3,735333,4,0,1,737148,8,2,9,148,123,4,4
391,16,5,0,0,2,0,3,730660,4,0,1,736128,20,7,29,152,127,4,5
392,16,5,0,0,2,0,3,730711,4,0,1,738000,20,7,29,152,127,4,5
393,16,5,0,0,2,0,3,730780,4,0,1,741726,20,7,29,152,127,4,5
394,16,5,0,0,2,0,3,730803,4,0,1,741754,20,7,29,152,127,4,5
395,16,5,0,0,2,0,3,731143,4,0,1,736616,20,7,29,152,127,4,5
396,16,5,0,0,2,0,3,732227,4,0,1,735872,20,7,29,152,127,4,5
397,16,5,0,0,2,0,3,732689,4,0,1,743640,20,7,29,152,127,4,5
398,16,5,0,0,2,0,3,732985,4,0,1,743930,20,7,29,152,127,4,5
399,16,5,0,0,2,0,3,733563,4,0,1,737209,20,7,29,152,127,4,5
400,16,5,0,0,2,0,3,733719,4,0,1,744674,20,7,29,152,127,4,5
401,16,5,0,0,2,0,3,733794,4,0,1,737452,20,7,29,152,127,4,5
402,16,5,0,0,2,0,3,733794,4,0,1,744752,20,7,29,152,127,4,5
403,16,5,0,0,2,0,3,734033,4,0,1,744980,20,7,29,152,127,4,5
404,16,5,0,0,2,0,3,734354,4,0,1,745300,20,7,29,152,127,4,5
405,16,5,0,0,2,0,3,734720,4,0,1,738365,20,7,29,152,127,4,5
406,16,5,0,0,2,1,3,734983,4,0,1,745922,20,7,29,152,127,4,5
407,16,5,0,0,2,1,3,735180,4,0,1,746120,20,7,29,152,127,4,5
408,16,5,0,0,2,1,3,735214,4,0,1,738851,20,7,29,152,127,4,5
409,1,6,0,0,1,1,3,730640,12,1,0,745239,20,7,29,153,127,4,4
410,13,16,0,0,6,1,3,734319,6,0,1,736875,46,1,81,154,128,7,0
411,0,7,0,0,2,1,3,733629,4,0,1,737284,8,2,82,155,129,4,0
412,1,15,0,0,2,0,3,729893,4,0,1,740843,4,3,4,156,130,1,4
413,1,15,0,0,2,0,3,730299,4,0,1,741255,4,3,4,156,130,1,4
414,5,5,0,0,2,0,3,733426,4,0,1,737087,46,1,81,157,131,4,0
415,12,16,0,0,3,1,3,735041,3,0,1,737953,2,1,74,158,132,4,12
416,12,18,0,0,2,0,3,728343,4,0,1,739291,35,4,83,159,133,4,12
417,12,18,0,0,2,0,3,729478,4,0,1,740433,35,4,83,159,133,4,12
418,12,18,0,0,2,0,3,729764,4,0,1,740706,35,4,83,159,133,4,12
419,12,18,0,0,2,0,3,730121,4,0,1,741071,35,4,83,159,133,4,12
424,12,18,0,0,2,0,3,728959,4,0,1,739909,35,4,83,159,133,4,12
428,12,18,0,0,2,0,3,729059,4,0,1,740007,35,4,83,159,133,4,12
430,14,16,0,0,2,1,3,734599,2,0,1,736936,29,8,85,161,135,4,8
431,14,16,0,0,2,1,3,734699,2,0,1,737254,29,8,85,161,135,4,8
432,14,16,0,0,2,0,3,734726,2,0,1,736022,29,8,85,161,135,4,8
433,0,1,0,0,2,0,3,732215,4,0,1,739522,3,2,86,162,136,4,6
434,0,1,0,0,2,0,3,732215,4,0,1,743172,3,2,86,162,136,4,6
435,0,1,0,0,2,0,3,732215,4,0,1,735872,3,2,86,162,136,4,6
436,0,1,0,0,2,0,3,732312,4,0,1,736624,3,2,86,162,136,4,6
437,0,1,0,0,2,0,3,732312,4,0,1,737719,3,2,86,162,136,4,6
438,0,1,0,0,2,0,3,732751,4,0,1,736401,3,2,86,162,136,4,6
439,0,1,0,0,2,0,3,733500,4,0,1,737162,3,2,86,162,136,4,6
440,0,1,0,0,2,1,3,733761,4,0,1,737405,3,2,86,162,136,4,6
441,0,1,0,0,2,1,3,735010,4,0,1,738669,3,2,86,162,136,4,6
442,13,14,0,0,2,1,3,733936,2,0,1,736251,3,2,86,163,137,4,0
443,13,14,0,0,2,1,3,734405,2,0,1,737240,3,2,86,163,137,4,0
444,0,15,0,0,2,1,3,734075,2,0,1,737756,48,0,87,164,138,4,14
445,0,15,0,0,2,1,3,734538,2,0,1,738196,48,0,87,164,138,4,14
446,0,15,0,0,2,1,3,734944,2,0,1,736950,48,0,87,164,138,4,14
447,0,15,0,0,2,1,3,734944,2,0,1,740431,48,0,87,164,138,4,14
